location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday
Indonesia,2020-10-06,driving,79.31,0,0,72.69,60.16,63.39,37.5,1137.657,14.86,0.404,1.02,0.156,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-06,walking,58.96,0,0,72.69,60.16,63.39,37.5,1137.657,14.86,0.404,1.02,0.156,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-07,driving,85.27,0,0,72.69,60.16,63.39,37.5,1154.248,14.993,0.382,1.02,0.156,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-07,walking,62.09,0,0,72.69,60.16,63.39,37.5,1154.248,14.993,0.382,1.02,0.156,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-08,driving,83.64,0,0,72.69,60.16,63.39,37.5,1171.979,15.346,0.378,1.02,0.157,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-08,walking,62.09,0,0,72.69,60.16,63.39,37.5,1171.979,15.346,0.378,1.02,0.157,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-09,driving,100.89,0,0,72.69,60.16,63.39,37.5,1186.947,15.229,0.368,1.01,0.147,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-09,walking,69.95,0,0,72.69,60.16,63.39,37.5,1186.947,15.229,0.368,1.01,0.147,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-10,driving,114.75,0,0,72.69,60.16,63.39,37.5,1202.646,15.379,0.371,1.01,0.14,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-10-10,walking,78.66,0,0,72.69,60.16,63.39,37.5,1202.646,15.379,0.371,1.01,0.14,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-10-11,driving,90.13,0,0,72.69,60.16,63.39,37.5,1219.087,15.643,0.362,1,0.143,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-10-11,walking,63.57,0,0,72.69,60.16,63.39,37.5,1219.087,15.643,0.362,1,0.143,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-10-12,driving,80.75,0,0,50.46,45.57,46.73,37.5,1231.031,15.458,0.356,1,0.135,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-10-12,walking,59.76,0,0,50.46,45.57,46.73,37.5,1231.031,15.458,0.356,1,0.135,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-10-13,driving,79.7,0,0,50.46,45.57,46.73,37.5,1245.311,15.379,0.341,0.99,0.126,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-13,walking,58.1,0,0,50.46,45.57,46.73,37.5,1245.311,15.379,0.341,0.99,0.126,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-14,driving,80.75,0,0,50.46,45.57,46.73,37.5,1260.399,15.165,0.357,0.99,0.122,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-14,walking,59.78,0,0,50.46,45.57,46.73,37.5,1260.399,15.165,0.357,0.99,0.122,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-15,driving,82.66,0,0,50.46,45.57,46.73,37.5,1276.526,14.935,0.359,0.99,0.12,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-15,walking,60.83,0,0,50.46,45.57,46.73,37.5,1276.526,14.935,0.359,0.99,0.12,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-16,driving,101.86,0,0,50.46,45.57,46.73,37.5,1292.25,15.043,0.35,0.99,0.125,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-16,walking,69.65,0,0,50.46,45.57,46.73,37.5,1292.25,15.043,0.35,0.99,0.125,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-17,driving,121.32,0,0,50.46,45.57,46.73,37.5,1307.975,15.047,0.348,0.99,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-10-17,walking,82.62,0,0,50.46,45.57,46.73,37.5,1307.975,15.047,0.348,0.99,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-10-18,driving,89.61,0,0,50.46,45.57,46.73,37.5,1322.983,14.842,0.348,0.99,0.128,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-10-18,walking,62.59,0,0,50.46,45.57,46.73,37.5,1322.983,14.842,0.348,0.99,0.128,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-10-19,driving,79.4,0,0,50.46,45.57,46.73,37.5,1335.314,14.898,0.356,0.98,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-10-19,walking,56.5,0,0,50.46,45.57,46.73,37.5,1335.314,14.898,0.356,0.98,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-10-20,driving,80.11,0,0,50.46,45.57,46.73,37.5,1348.483,14.739,0.369,0.98,0.138,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-20,walking,58.36,0,0,50.46,45.57,46.73,37.5,1348.483,14.739,0.369,0.98,0.138,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-21,driving,79.96,0,0,50.46,45.57,46.73,37.5,1364.083,14.812,0.366,0.98,0.143,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-21,walking,55.37,0,0,50.46,45.57,46.73,37.5,1364.083,14.812,0.366,0.98,0.143,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-22,driving,84.48,0,0,50.46,45.57,46.73,37.5,1380.287,14.823,0.361,0.97,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-22,walking,60.73,0,0,50.46,45.57,46.73,37.5,1380.287,14.823,0.361,0.97,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-23,driving,104.8,0,0,50.46,45.57,46.73,37.5,1396.26,14.858,0.381,0.97,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-23,walking,73.35,0,0,50.46,45.57,46.73,37.5,1396.26,14.858,0.381,0.97,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-24,driving,119.26,0,0,50.46,45.57,46.73,37.5,1411.14,14.738,0.404,0.96,0.149,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-10-24,walking,81.56,0,0,50.46,45.57,46.73,37.5,1411.14,14.738,0.404,0.96,0.149,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-10-25,driving,90.45,0,0,50.46,45.57,46.73,37.5,1424.784,14.543,0.412,0.95,0.152,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-10-25,walking,61.84,0,0,50.46,45.57,46.73,37.5,1424.784,14.543,0.412,0.95,0.152,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-10-26,driving,83.9,0,0,50.46,45.57,46.73,37.5,1436.563,14.464,0.415,0.94,0.157,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-10-26,walking,58.66,0,0,50.46,45.57,46.73,37.5,1436.563,14.464,0.415,0.94,0.157,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-10-27,driving,101.39,0,0,50.46,45.57,46.73,37.5,1449.432,14.421,0.406,0.93,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-27,walking,66.1,0,0,50.46,45.57,46.73,37.5,1449.432,14.421,0.406,0.93,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-10-28,driving,125.47,0,0,50.46,45.57,46.73,37.5,1464.162,14.297,0.394,0.91,0.143,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-28,walking,79.33,0,0,50.46,45.57,46.73,37.5,1464.162,14.297,0.394,0.91,0.143,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-10-29,driving,117.39,0,0,50.46,45.57,46.73,37.5,1477.196,13.844,0.388,0.89,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-29,walking,79.24,0,0,50.46,45.57,46.73,37.5,1477.196,13.844,0.388,0.89,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-10-30,driving,123.41,0,0,50.46,45.57,46.73,37.5,1487.787,13.075,0.368,0.88,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-30,walking,80.37,0,0,50.46,45.57,46.73,37.5,1487.787,13.075,0.368,0.88,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-10-31,driving,128.29,0,0,50.46,45.57,46.73,37.5,1499.278,12.591,0.347,0.88,0.13,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-10-31,walking,82.45,0,0,50.46,45.57,46.73,37.5,1499.278,12.591,0.347,0.88,0.13,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-01,driving,97.55,0,0,50.46,45.57,46.73,37.5,1509.135,12.05,0.336,0.9,0.123,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-01,walking,69.61,0,0,50.46,45.57,46.73,37.5,1509.135,12.05,0.336,0.9,0.123,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-02,driving,85.11,0,0,50.46,45.57,46.73,37.5,1518.706,11.735,0.331,0.93,0.119,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-02,walking,62.82,0,0,50.46,45.57,46.73,37.5,1518.706,11.735,0.331,0.93,0.119,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-03,driving,86.83,0,0,50.46,45.57,46.73,37.5,1529.575,11.449,0.331,0.95,0.134,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-03,walking,64.11,0,0,50.46,45.57,46.73,37.5,1529.575,11.449,0.331,0.95,0.134,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-04,driving,87.19,0,0,50.46,45.57,46.73,37.5,1541.845,11.098,0.338,0.98,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-04,walking,62.76,0,0,50.46,45.57,46.73,37.5,1541.845,11.098,0.338,0.98,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-05,driving,88.64,0,0,50.46,45.57,46.73,37.5,1556.707,11.359,0.338,1.01,0.128,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-05,walking,64.5,0,0,50.46,45.57,46.73,37.5,1556.707,11.359,0.338,1.01,0.128,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-06,driving,110.08,0,0,50.46,45.57,46.73,37.5,1570.519,11.819,0.345,1.03,0.128,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-06,walking,76.42,0,0,50.46,45.57,46.73,37.5,1570.519,11.819,0.345,1.03,0.128,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-07,driving,127.01,0,0,50.46,45.57,46.73,37.5,1586.101,12.403,0.35,1.05,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-07,walking,88.18,0,0,50.46,45.57,46.73,37.5,1586.101,12.403,0.35,1.05,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-08,driving,95.42,0,0,50.46,45.57,46.73,37.5,1600.286,13.022,0.35,1.07,0.138,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-08,walking,64.52,0,0,50.46,45.57,46.73,37.5,1600.286,13.022,0.35,1.07,0.138,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-09,driving,85.7,0,0,50.46,45.57,46.73,37.5,1610.716,13.144,0.337,1.07,0.135,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-09,walking,64.58,0,0,50.46,45.57,46.73,37.5,1610.716,13.144,0.337,1.07,0.135,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-10,driving,85.01,0,0,50.46,45.57,46.73,37.5,1624.532,13.565,0.321,1.08,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-10,walking,60.24,0,0,50.46,45.57,46.73,37.5,1624.532,13.565,0.321,1.08,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-11,driving,84.16,0,0,50.46,45.57,46.73,37.5,1638.316,13.782,0.301,1.09,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-11,walking,63.21,0,0,50.46,45.57,46.73,37.5,1638.316,13.782,0.301,1.09,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-12,driving,85.83,0,0,50.46,45.57,46.73,37.5,1653.572,13.838,0.306,1.11,0.126,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-12,walking,63.49,0,0,50.46,45.57,46.73,37.5,1653.572,13.838,0.306,1.11,0.126,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-13,driving,110.22,0,0,50.46,45.57,46.73,37.5,1673.475,14.708,0.311,1.13,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-13,walking,75.05,0,0,50.46,45.57,46.73,37.5,1673.475,14.708,0.311,1.13,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-14,driving,125.66,0,0,50.46,45.57,46.73,37.5,1692.75,15.236,0.318,1.13,0.14,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-14,walking,85.58,0,0,50.46,45.57,46.73,37.5,1692.75,15.236,0.318,1.13,0.14,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-15,driving,92.98,0,0,50.46,45.57,46.73,37.5,1707.761,15.354,0.312,1.11,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-15,walking,65.32,0,0,50.46,45.57,46.73,37.5,1707.761,15.354,0.312,1.11,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-16,driving,84.48,0,0,50.46,45.57,46.73,37.5,1720.685,15.71,0.317,1.09,0.145,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-16,walking,62.31,0,0,50.46,45.57,46.73,37.5,1720.685,15.71,0.317,1.09,0.145,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-17,driving,85.72,0,0,50.46,45.57,46.73,37.5,1734.603,15.724,0.33,1.08,0.148,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-17,walking,61.07,0,0,50.46,45.57,46.73,37.5,1734.603,15.724,0.33,1.08,0.148,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-18,driving,86.59,0,0,50.46,45.57,46.73,37.5,1750.196,15.983,0.348,1.08,0.127,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-18,walking,63.43,0,0,50.46,45.57,46.73,37.5,1750.196,15.983,0.348,1.08,0.127,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-19,driving,85.96,0,0,64.35,53.39,55.65,37.5,1767.738,16.309,0.348,1.09,0.127,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-19,walking,61.86,0,0,64.35,53.39,55.65,37.5,1767.738,16.309,0.348,1.09,0.127,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-20,driving,108.35,0,0,64.35,53.39,55.65,37.5,1785.257,15.969,0.335,1.09,0.124,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-20,walking,75.22,0,0,64.35,53.39,55.65,37.5,1785.257,15.969,0.335,1.09,0.124,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-21,driving,121.25,0,0,64.35,53.39,55.65,37.5,1803.53,15.826,0.327,1.1,0.118,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-21,walking,83.15,0,0,64.35,53.39,55.65,37.5,1803.53,15.826,0.327,1.1,0.118,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-22,driving,90.74,0,0,64.35,53.39,55.65,37.5,1819.47,15.958,0.351,1.1,0.115,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-22,walking,62.15,0,0,64.35,53.39,55.65,37.5,1819.47,15.958,0.351,1.1,0.115,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-23,driving,82.08,0,0,64.35,53.39,55.65,37.5,1835.71,16.432,0.369,1.11,0.118,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-23,walking,60.12,0,0,64.35,53.39,55.65,37.5,1835.71,16.432,0.369,1.11,0.118,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-24,driving,81.59,0,0,64.35,53.39,55.65,37.5,1851.036,16.633,0.375,1.11,0.119,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-24,walking,58.26,0,0,64.35,53.39,55.65,37.5,1851.036,16.633,0.375,1.11,0.119,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-11-25,driving,86.42,0,0,64.35,53.39,55.65,37.5,1871.268,17.296,0.377,1.12,0.14,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-25,walking,61.96,0,0,64.35,53.39,55.65,37.5,1871.268,17.296,0.377,1.12,0.14,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-11-26,driving,88.06,0,0,64.35,53.39,55.65,37.5,1889.245,17.358,0.393,1.12,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-26,walking,63.41,0,0,64.35,53.39,55.65,37.5,1889.245,17.358,0.393,1.12,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-11-27,driving,109.23,0,0,64.35,53.39,55.65,37.5,1910.552,17.899,0.44,1.13,0.147,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-27,walking,75.75,0,0,64.35,53.39,55.65,37.5,1910.552,17.899,0.44,1.13,0.147,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-11-28,driving,123.6,0,0,64.35,53.39,55.65,37.5,1930.36,18.119,0.455,1.14,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-28,walking,84.58,0,0,64.35,53.39,55.65,37.5,1930.36,18.119,0.455,1.14,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-11-29,driving,90.08,0,0,64.35,53.39,55.65,37.5,1953.272,19.115,0.486,1.15,0.15,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-29,walking,64.94,0,0,64.35,53.39,55.65,37.5,1953.272,19.115,0.486,1.15,0.15,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-11-30,driving,81.38,0,0,64.35,53.39,55.65,37.5,1970.152,19.206,0.493,1.14,0.149,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-11-30,walking,59.02,0,0,64.35,53.39,55.65,37.5,1970.152,19.206,0.493,1.14,0.149,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-12-01,driving,84.23,0,0,64.35,53.39,55.65,37.5,1988.768,19.676,0.507,1.14,0.146,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-12-01,walking,64.82,0,0,64.35,53.39,55.65,37.5,1988.768,19.676,0.507,1.14,0.146,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-12-02,driving,84.94,0,0,64.35,53.39,55.65,37.5,2008.997,19.676,0.509,1.14,0.148,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-12-02,walking,63.06,0,0,64.35,53.39,55.65,37.5,2008.997,19.676,0.509,1.14,0.148,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-12-03,driving,85.35,0,0,64.35,53.39,55.65,37.5,2039.594,21.478,0.524,1.15,0.164,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-12-03,walking,63.85,0,0,64.35,53.39,55.65,37.5,2039.594,21.478,0.524,1.15,0.164,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-12-04,driving,107.3,0,0,64.35,53.39,55.65,37.5,2060.809,21.465,0.5,1.12,0.168,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-12-04,walking,74.53,0,0,64.35,53.39,55.65,37.5,2060.809,21.465,0.5,1.12,0.168,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-12-05,driving,118.56,0,0,64.35,53.39,55.65,37.5,2082.844,21.783,0.493,1.11,0.173,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-12-05,walking,84.78,0,0,64.35,53.39,55.65,37.5,2082.844,21.783,0.493,1.11,0.173,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-12-06,driving,89.9,0,0,64.35,53.39,55.65,37.5,2105.105,21.69,0.483,1.1,0.17,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-12-06,walking,65.7,0,0,64.35,53.39,55.65,37.5,2105.105,21.69,0.483,1.1,0.17,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-12-07,driving,82.01,0,0,62.5,52.34,54.46,37.5,2126.142,22.284,0.482,1.09,0.172,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-12-07,walking,60.72,0,0,62.5,52.34,54.46,37.5,2126.142,22.284,0.482,1.09,0.172,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-12-08,driving,87.22,0,0,62.5,52.34,54.46,37.5,2145.489,22.389,0.48,1.07,0.175,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-12-08,walking,65.95,0,0,62.5,52.34,54.46,37.5,2145.489,22.389,0.48,1.07,0.175,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-12-09,driving,84.72,0,0,62.5,52.34,54.46,37.5,2167.637,22.663,0.508,1.06,0.184,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-12-09,walking,61.44,0,0,62.5,52.34,54.46,37.5,2167.637,22.663,0.508,1.06,0.184,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-12-10,driving,86.03,0,0,62.5,52.34,54.46,37.5,2189.694,21.443,0.512,1.05,0.177,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-12-10,walking,61.62,0,0,62.5,52.34,54.46,37.5,2189.694,21.443,0.512,1.05,0.177,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0
Indonesia,2020-12-11,driving,105.55,0,0,62.5,52.34,54.46,37.5,2212.763,21.708,0.539,1.06,0.183,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-12-11,walking,73.62,0,0,62.5,52.34,54.46,37.5,2212.763,21.708,0.539,1.06,0.183,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0
Indonesia,2020-12-12,driving,118.99,0,0,62.5,52.34,54.46,37.5,2236.118,21.896,0.556,1.06,0.189,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-12-12,walking,83.11,0,0,62.5,52.34,54.46,37.5,2236.118,21.896,0.556,1.06,0.189,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0
Indonesia,2020-12-13,driving,92.25,0,0,62.5,52.34,54.46,37.5,2258.745,21.948,0.564,1.07,0.193,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-12-13,walking,65.63,0,0,62.5,52.34,54.46,37.5,2258.745,21.948,0.564,1.07,0.193,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0
Indonesia,2020-12-14,driving,93.05,0,0,62.5,52.34,54.46,37.5,2278.812,21.81,0.569,1.07,0.196,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-12-14,walking,69.1,0,0,62.5,52.34,54.46,37.5,2278.812,21.81,0.569,1.07,0.196,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0
Indonesia,2020-12-15,driving,86.38,0,0,62.5,52.34,54.46,37.5,2301.187,22.243,0.58,1.08,0.204,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-12-15,walking,63.84,0,0,62.5,52.34,54.46,37.5,2301.187,22.243,0.58,1.08,0.204,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0
Indonesia,2020-12-16,driving,88.58,0,0,62.5,52.34,54.46,37.5,2325.774,22.591,0.563,1.08,0.212,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
Indonesia,2020-12-16,walking,62.43,0,0,62.5,52.34,54.46,37.5,2325.774,22.591,0.563,1.08,0.212,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0
