location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday,floor_month,shift_new_cases,shift_new_deaths,shift_reproduction,shift_positive,shift_vaccination,is_walking
Indonesia,2020-09-11,walking,71.22,0,0,59.72,52.86,55.06,37.5,771.195,12.223,0.372,1.13,0.237,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0,2020-09-01,11.52,0.356,1.14,0.169,0,1
Indonesia,2020-09-13,driving,88.25,0,0,59.72,52.86,55.06,37.5,798.403,12.677,0.365,1.12,0.199,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0,2020-09-01,11.733,0.379,1.13,0.174,0,0
Indonesia,2020-09-21,walking,60.41,0,0,68.98,58.07,61.01,37.5,909.801,14.274,0.437,1.13,0.162,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2020-09-01,13.397,0.399,1.1,0.148,0,1
Indonesia,2020-09-24,walking,59.03,482841497,0,72.69,60.16,63.39,37.5,957.95,15.352,0.461,1.1,0.139,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0,2020-09-01,13.549,0.417,1.12,0.145,0,1
Indonesia,2020-10-06,walking,58.96,0,0,72.69,60.16,63.39,37.5,1137.657,14.86,0.404,1.02,0.156,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0,2020-10-01,15.23,0.392,1.01,0.154,0,1
Indonesia,2020-10-13,driving,79.7,0,0,50.46,45.57,46.73,37.5,1245.311,15.379,0.341,0.99,0.126,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0,2020-10-01,15.346,0.378,1.02,0.157,0,0
Indonesia,2020-10-19,driving,79.4,0,0,50.46,45.57,46.73,37.5,1335.314,14.898,0.356,0.98,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2020-10-01,15.165,0.357,0.99,0.122,0,0
Indonesia,2020-10-20,driving,80.11,0,0,50.46,45.57,46.73,37.5,1348.483,14.739,0.369,0.98,0.138,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0,2020-10-01,14.935,0.359,0.99,0.12,0,0
Indonesia,2020-10-31,driving,128.29,0,0,50.46,45.57,46.73,37.5,1499.278,12.591,0.347,0.88,0.13,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0,2020-10-01,14.464,0.415,0.94,0.157,0,0
Indonesia,2020-11-03,walking,64.11,0,0,50.46,45.57,46.73,37.5,1529.575,11.449,0.331,0.95,0.134,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0,2020-11-01,13.844,0.388,0.89,0.144,0,1
Indonesia,2020-11-04,driving,87.19,0,0,50.46,45.57,46.73,37.5,1541.845,11.098,0.338,0.98,0.129,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0,2020-11-01,13.075,0.368,0.88,0.144,0,0
Indonesia,2020-11-08,driving,95.42,0,0,50.46,45.57,46.73,37.5,1600.286,13.022,0.35,1.07,0.138,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0,2020-11-01,11.449,0.331,0.95,0.134,0,0
Indonesia,2020-11-10,walking,60.24,0,0,50.46,45.57,46.73,37.5,1624.532,13.565,0.321,1.08,0.133,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0,2020-11-01,11.359,0.338,1.01,0.128,0,1
Indonesia,2020-11-16,driving,84.48,0,0,50.46,45.57,46.73,37.5,1720.685,15.71,0.317,1.09,0.145,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2020-11-01,13.782,0.301,1.09,0.129,0,0
Indonesia,2020-11-16,walking,62.31,0,0,50.46,45.57,46.73,37.5,1720.685,15.71,0.317,1.09,0.145,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2020-11-01,13.782,0.301,1.09,0.129,0,1
Indonesia,2020-11-19,driving,85.96,0,0,64.35,53.39,55.65,37.5,1767.738,16.309,0.348,1.09,0.127,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0,2020-11-01,15.236,0.318,1.13,0.14,0,0
Indonesia,2020-11-22,walking,62.15,0,0,64.35,53.39,55.65,37.5,1819.47,15.958,0.351,1.1,0.115,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0,2020-11-01,15.724,0.33,1.08,0.148,0,1
Indonesia,2020-11-23,walking,60.12,0,0,64.35,53.39,55.65,37.5,1835.71,16.432,0.369,1.11,0.118,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2020-11-01,15.983,0.348,1.08,0.127,0,1
Indonesia,2020-11-26,driving,88.06,0,0,64.35,53.39,55.65,37.5,1889.245,17.358,0.393,1.12,0.142,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0,2020-11-01,15.826,0.327,1.1,0.118,0,0
Indonesia,2020-11-27,driving,109.23,0,0,64.35,53.39,55.65,37.5,1910.552,17.899,0.44,1.13,0.147,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0,2020-11-01,15.958,0.351,1.1,0.115,0,0
Indonesia,2020-11-28,walking,84.58,0,0,64.35,53.39,55.65,37.5,1930.36,18.119,0.455,1.14,0.144,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0,2020-11-01,16.432,0.369,1.11,0.118,0,1
Indonesia,2020-11-30,walking,59.02,0,0,64.35,53.39,55.65,37.5,1970.152,19.206,0.493,1.14,0.149,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2020-11-01,17.296,0.377,1.12,0.14,0,1
Indonesia,2020-12-05,driving,118.56,0,0,64.35,53.39,55.65,37.5,2082.844,21.783,0.493,1.11,0.173,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0,2020-12-01,19.206,0.493,1.14,0.149,0,0
Indonesia,2020-12-06,walking,65.7,0,0,64.35,53.39,55.65,37.5,2105.105,21.69,0.483,1.1,0.17,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0,2020-12-01,19.676,0.507,1.14,0.146,0,1
Indonesia,2020-12-09,walking,61.44,0,0,62.5,52.34,54.46,37.5,2167.637,22.663,0.508,1.06,0.184,0,0,0,0,145.725,11188.744,5.7,1.04,Wednesday,0,0,2020-12-01,21.465,0.5,1.12,0.168,0,1
Indonesia,2020-12-10,driving,86.03,0,0,62.5,52.34,54.46,37.5,2189.694,21.443,0.512,1.05,0.177,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0,2020-12-01,21.783,0.493,1.11,0.173,0,0
Indonesia,2020-12-11,driving,105.55,0,0,62.5,52.34,54.46,37.5,2212.763,21.708,0.539,1.06,0.183,0,0,0,0,145.725,11188.744,5.7,1.04,Friday,0,0,2020-12-01,21.69,0.483,1.1,0.17,0,0
Indonesia,2020-12-19,walking,89.15,0,0,62.5,52.34,54.46,37.5,2405.452,24.191,0.525,1.1,0.197,0,0,0,0,145.725,11188.744,5.7,1.04,Saturday,1,0,2020-12-01,21.81,0.569,1.07,0.196,0,1
Indonesia,2020-12-20,walking,71.99,0,0,62.5,52.34,54.46,37.5,2430.978,24.605,0.554,1.09,0.19,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0,2020-12-01,22.243,0.58,1.08,0.204,0,1
Indonesia,2020-12-24,driving,114.53,0,0,68.06,55.47,58.04,37.5,2533.01,25.764,0.626,1.05,0.204,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0,2020-12-01,24.191,0.525,1.1,0.197,0,0
Indonesia,2020-12-24,walking,77.36,0,0,68.06,55.47,58.04,37.5,2533.01,25.764,0.626,1.05,0.204,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0,2020-12-01,24.191,0.525,1.1,0.197,0,1
Indonesia,2020-12-27,driving,109.7,0,0,68.06,55.47,58.04,37.5,2608.056,25.297,0.709,1.05,0.216,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0,2020-12-01,25.433,0.599,1.07,0.2,0,0
Indonesia,2020-12-27,walking,74.46,0,0,68.06,55.47,58.04,37.5,2608.056,25.297,0.709,1.05,0.216,0,0,0,0,145.725,11188.744,5.7,1.04,Sunday,1,0,2020-12-01,25.433,0.599,1.07,0.2,0,1
Indonesia,2020-12-29,walking,70.41,0,0,68.06,55.47,58.04,37.5,2658.352,25.59,0.755,1.08,0.216,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0,2020-12-01,25.764,0.626,1.05,0.204,0,1
Indonesia,2021-01-04,walking,64.46,0,0,68.06,55.47,58.04,37.5,2822.802,27.62,0.762,1.1,0.202,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2021-01-01,25.845,0.802,1.08,0.175,0,1
Indonesia,2021-01-07,walking,61.78,0,0,68.06,55.47,58.04,37.5,2916.468,28.478,0.722,1.16,0.229,0,0,0,0,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-01-01,26.969,0.815,1.07,0.196,0,1
Indonesia,2021-01-11,driving,77.84,0,0,68.06,55.47,58.04,37.5,3059.034,33.747,0.748,1.19,0.253,0,0,0,0,145.725,11188.744,5.7,1.04,Monday,0,0,2021-01-01,27.826,0.706,1.14,0.231,0,0
Indonesia,2021-01-12,driving,77.12,0,0,68.06,57.97,60.89,37.5,3095.766,35.106,0.802,1.19,0.291,0,0,0,0,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-01-01,28.478,0.722,1.16,0.229,0,0
Indonesia,2021-01-24,driving,80.9,0,0,64.35,55.89,58.51,37.5,3616.733,42.479,0.965,1.08,0.277,0.05,0.05,0,43,145.725,11188.744,5.7,1.04,Sunday,1,0,2021-01-01,42.104,1.016,1.11,0.238,0,0
Indonesia,2021-01-26,walking,59.43,0,0,64.35,55.89,58.51,37.5,3701.143,44.379,0.981,1.08,0.283,0.09,0.09,0,80,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-01-01,42.854,1.022,1.1,0.239,0,1
Indonesia,2021-01-29,walking,67.21,0,0,64.35,55.89,58.51,37.5,3845.353,45.184,1.079,1.05,0.275,0.15,0.15,0,148,145.725,11188.744,5.7,1.04,Friday,0,0,2021-01-01,42.479,0.965,1.08,0.277,0.05,1
Indonesia,2021-02-04,driving,80.3,0,0,64.35,55.89,58.51,37.5,4106.062,44.453,0.872,0.94,0.292,0.29,0.26,0.04,221,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-02-01,46.399,1.078,1.04,0.285,0.18,0
Indonesia,2021-02-16,driving,84.85,0,0,65.28,61.61,65.06,37.5,4511.343,30.909,0.846,0.92,0.284,0.61,0.41,0.2,309,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-02-01,35.978,0.721,0.85,0.258,0.37,0
Indonesia,2021-02-21,driving,90.87,0,0,65.28,61.61,65.06,37.5,4674.744,31.956,0.682,0.94,0.273,0.72,0.45,0.27,259,145.725,11188.744,5.7,1.04,Sunday,1,0,2021-02-01,30.909,0.846,0.92,0.284,0.41,0
Indonesia,2021-03-02,walking,66.09,0,0,68.98,66.82,71.01,37.5,4924.715,25.288,0.786,0.84,0.199,1.11,0.72,0.39,503,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-03-01,32.355,0.809,0.88,0.185,0.53,1
Indonesia,2021-03-09,driving,88.74,0,0,68.98,66.82,71.01,37.5,5092.595,23.983,0.647,0.88,0.17,1.47,1.06,0.41,806,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-03-01,24.267,0.72,0.86,0.204,0.84,0
Indonesia,2021-03-09,walking,66.14,0,0,68.98,66.82,71.01,37.5,5092.595,23.983,0.647,0.88,0.17,1.47,1.06,0.41,806,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-03-01,24.267,0.72,0.86,0.204,0.84,1
Indonesia,2021-03-13,driving,125.09,0,0,68.98,66.82,71.01,37.5,5172.281,21.364,0.614,0.88,0.151,1.99,1.46,0.53,870,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-03-01,23.517,0.575,0.88,0.197,1.06,0
Indonesia,2021-03-21,walking,71.97,0,0,68.98,66.82,71.01,37.5,5338.42,21.272,0.587,0.94,0.137,2.88,2.04,0.85,1253,145.725,11188.744,5.7,1.04,Sunday,1,0,2021-03-01,19.592,0.52,0.94,0.121,1.63,1
Indonesia,2021-03-24,driving,88.72,0,0,68.98,66.82,71.01,37.5,5397.896,20.457,0.558,0.92,0.126,3.41,2.34,1.08,1544,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-03-01,20.89,0.58,0.95,0.132,1.87,0
Indonesia,2021-03-28,walking,74.15,0,0,68.98,66.82,71.01,37.5,5469.674,18.751,0.47,0.93,0.111,3.94,2.72,1.22,1508,145.725,11188.744,5.7,1.04,Sunday,1,0,2021-03-01,21.292,0.581,0.93,0.134,2.34,1
Indonesia,2021-03-29,driving,90.48,0,0,68.98,66.82,71.01,37.5,5487.983,18.366,0.454,0.95,0.11,3.94,2.72,1.22,1485,145.725,11188.744,5.7,1.04,Monday,0,0,2021-03-01,20.457,0.558,0.92,0.126,2.34,0
Indonesia,2021-03-30,driving,92.56,0,0,68.98,66.82,71.01,37.5,5505.1,18.045,0.464,0.96,0.108,3.94,2.72,1.22,1066,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-03-01,20.216,0.49,0.92,0.12,2.46,0
Indonesia,2021-04-02,walking,97.68,0,0,68.98,66.82,71.01,37.5,5568.729,18.613,0.514,0.98,0.115,4.49,3.08,1.41,982,145.725,11188.744,5.7,1.04,Friday,0,1,2021-04-01,18.751,0.47,0.93,0.111,2.72,1
Indonesia,2021-04-03,driving,148.42,0,0,68.98,66.82,71.01,37.5,5584.615,18.553,0.459,0.98,0.12,4.49,3.08,1.41,1068,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-04-01,18.366,0.454,0.95,0.11,2.72,0
Indonesia,2021-04-09,walking,93.45,0,0,68.98,66.82,71.01,37.5,5696.565,18.262,0.625,0.98,0.111,5.14,3.43,1.72,1193,145.725,11188.744,5.7,1.04,Friday,0,0,2021-04-01,19.936,0.637,0.99,0.128,3.16,1
Indonesia,2021-04-13,driving,73.32,0,0,68.98,66.82,71.01,37.5,5767.421,18.285,0.42,1.03,0.111,5.78,3.79,1.99,1232,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-04-01,18.294,0.613,0.97,0.114,3.43,0
Indonesia,2021-04-15,walking,64.34,0,0,68.98,66.82,71.01,37.5,5810.683,19.052,0.442,1.03,0.123,6.03,3.94,2.09,1268,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-04-01,18.46,0.627,0.99,0.11,3.66,1
Indonesia,2021-04-20,walking,62.34,0,0,68.98,66.82,71.01,37.5,5903.874,19.493,0.52,1.02,0.122,6.32,4.06,2.25,764,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-04-01,19.052,0.442,1.03,0.123,3.94,1
Indonesia,2021-04-27,walking,67.91,0,0,68.98,66.82,71.01,37.5,6038.945,19.296,0.607,0.99,0.12,7.03,4.39,2.64,1021,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-04-01,19.561,0.574,1.01,0.117,4.18,1
Indonesia,2021-05-05,driving,90.69,0,0,68.98,66.82,71.01,37.5,6184.687,18.083,0.644,0.99,0.108,7.57,4.64,2.93,769,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-05-01,18.865,0.614,0.98,0.116,4.54,0
Indonesia,2021-05-08,driving,106.34,0,0,68.98,66.82,71.01,37.5,6250.875,19.263,0.622,0.99,0.118,7.92,4.82,3.1,893,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-05-01,18.21,0.615,0.97,0.112,4.56,0
Indonesia,2021-05-10,driving,92.99,0,0,68.98,66.82,71.01,37.5,6283.095,19.1,0.663,0.93,0.119,8.04,4.88,3.16,955,145.725,11188.744,5.7,1.04,Monday,0,0,2021-05-01,18.083,0.644,0.99,0.108,4.64,0
Indonesia,2021-05-11,walking,80.61,0,0,68.98,66.82,71.01,37.5,6301.452,19.441,0.694,0.91,0.124,8.24,4.99,3.25,958,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-05-01,17.986,0.607,1,0.11,4.76,1
Indonesia,2021-05-12,driving,98.21,0,0,68.98,66.82,71.01,37.5,6318.299,19.087,0.662,0.87,0.127,8.24,4.99,3.25,805,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-05-01,18.418,0.596,1.01,0.114,4.82,0
Indonesia,2021-05-15,driving,144.35,0,0,68.98,66.82,71.01,37.5,6349.251,14.054,0.588,0.85,0.131,8.27,5.01,3.26,440,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-05-01,19.1,0.663,0.93,0.119,4.88,0
Indonesia,2021-05-22,driving,150.68,0,0,68.98,66.82,71.01,37.5,6470.885,17.376,0.647,1.14,0.099,8.93,5.37,3.56,1013,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-05-01,13.303,0.568,0.97,0.122,5.06,0
Indonesia,2021-05-25,walking,91.67,0,0,68.98,66.82,71.01,37.5,6530.284,19.824,0.601,1.12,0.097,9.43,5.68,3.74,1316,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-05-01,14.23,0.612,1.11,0.107,5.28,1
Indonesia,2021-05-26,driving,117.66,0,0,68.98,66.82,71.01,37.5,6548.689,19.909,0.576,1.12,0.096,9.43,5.68,3.74,1230,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-05-01,15.856,0.653,1.13,0.098,5.37,0
Indonesia,2021-06-09,driving,107.25,0,0,68.98,66.82,71.01,37.5,6862.479,23.647,0.655,1.21,0.108,11.02,6.84,4.18,1324,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-06-01,21.022,0.625,1.1,0.1,6.37,0
Indonesia,2021-06-10,driving,106.7,0,0,68.98,66.82,71.01,37.5,6894.988,25.496,0.667,1.23,0.113,11.22,7.02,4.2,1396,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-06-01,21.038,0.62,1.13,0.104,6.43,0
Indonesia,2021-06-11,walking,97.45,0,0,68.98,66.82,71.01,37.5,6924.539,26.33,0.663,1.23,0.114,11.41,7.19,4.21,1415,145.725,11188.744,5.7,1.04,Friday,0,0,2021-06-01,20.89,0.631,1.15,0.104,6.45,1
Indonesia,2021-06-12,walking,113.21,0,0,68.98,66.82,71.01,37.5,6951.831,26.785,0.669,1.25,0.115,11.55,7.33,4.23,1515,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-06-01,21.585,0.64,1.17,0.108,6.5,1
Indonesia,2021-06-15,driving,105.21,0,0,68.98,66.82,71.01,37.5,7047.684,30.493,0.673,1.3,0.134,11.92,7.64,4.28,1560,145.725,11188.744,5.7,1.04,Tuesday,0,0,2021-06-01,25.496,0.667,1.23,0.113,7.02,0
Indonesia,2021-06-17,walking,80.04,0,0,68.98,66.82,71.01,37.5,7130.192,33.601,0.721,1.36,0.154,12.42,8.04,4.37,1704,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-06-01,26.785,0.669,1.25,0.115,7.33,1
Indonesia,2021-06-18,walking,83.53,0,0,68.98,66.82,71.01,37.5,7177.684,36.163,0.771,1.38,0.165,12.63,8.21,4.42,1753,145.725,11188.744,5.7,1.04,Friday,0,0,2021-06-01,28.893,0.662,1.27,0.124,7.37,1
Indonesia,2021-06-25,walking,79.66,0,0,68.98,66.82,71.01,37.5,7578.384,57.243,1.216,1.42,0.207,14.04,9.32,4.72,2007,145.725,11188.744,5.7,1.04,Friday,0,0,2021-06-01,41.026,0.931,1.4,0.177,8.42,1
Indonesia,2021-06-30,walking,73.32,0,0,68.98,66.82,71.01,37.5,7963.744,75.653,1.513,1.35,0.224,15.63,10.7,4.92,3001,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-06-01,57.243,1.216,1.42,0.207,9.32,1
Indonesia,2021-07-01,walking,69.18,0,0,68.98,66.82,71.01,37.5,8054.544,77.879,1.591,1.35,0.228,16.15,11.14,5,3375,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-07-01,61.52,1.273,1.42,0.213,9.52,1
Indonesia,2021-07-04,driving,90.6,0,0,68.98,66.82,71.01,37.5,8350.591,88.151,1.799,1.37,0.247,16.83,11.72,5.11,2991,145.725,11188.744,5.7,1.04,Sunday,1,0,2021-07-01,72.259,1.427,1.37,0.223,10.48,0
Indonesia,2021-07-07,walking,63.58,0,0,68.98,66.82,71.01,37.5,8699.055,105.044,2.307,1.36,0.261,17.73,12.44,5.28,2997,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-07-01,81.513,1.652,1.35,0.235,11.29,1
Indonesia,2021-07-08,driving,76.22,0,0,68.98,66.82,71.01,37.5,8839.412,112.124,2.489,1.35,0.266,18.09,12.75,5.35,2780,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-07-01,85.074,1.722,1.36,0.241,11.54,0
Indonesia,2021-07-10,driving,88.96,0,0,68.98,66.82,71.01,37.5,9107.096,122.296,2.836,1.34,0.266,18.7,13.23,5.47,2959,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-07-01,92.878,1.869,1.38,0.256,11.81,0
Indonesia,2021-07-11,driving,77.45,0,0,68.98,66.82,71.01,37.5,9239.432,126.977,3.072,1.34,0.264,18.75,13.26,5.49,2734,145.725,11188.744,5.7,1.04,Sunday,1,0,2021-07-01,98.478,2.008,1.37,0.259,12.13,0
Indonesia,2021-07-14,walking,59.92,0,0,68.98,66.82,71.01,37.5,9761.665,151.801,3.291,1.33,0.289,19.93,14.23,5.71,3153,145.725,11188.744,5.7,1.04,Wednesday,0,0,2021-07-01,118.545,2.662,1.34,0.268,13.08,1
Indonesia,2021-07-15,walking,57.62,0,0,68.98,66.82,71.01,37.5,9969.168,161.394,3.359,1.29,0.293,20.41,14.6,5.8,3310,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-07-01,122.296,2.836,1.34,0.266,13.23,1
Indonesia,2021-07-17,walking,65.13,0,0,68.98,66.82,71.01,37.5,10356.528,178.49,3.673,1.2,0.301,21.02,15.09,5.93,3303,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-07-01,132.556,3.246,1.35,0.266,13.3,1
Indonesia,2021-07-25,walking,65.89,0,0,68.98,66.82,71.01,37.5,11576.715,150.955,5.065,1,0.273,22.8,16.26,6.55,2313,145.725,11188.744,5.7,1.04,Sunday,1,0,2021-07-01,174.719,4.168,1.05,0.292,15.49,1
Indonesia,2021-07-29,driving,78.24,0,0,68.98,68.07,72.44,37.5,12178.86,155.571,6.017,0.94,0.262,24.11,16.92,7.19,2859,145.725,11188.744,5.7,1.04,Thursday,0,0,2021-07-01,154.111,4.974,1.01,0.284,16.13,0
Indonesia,2021-07-31,walking,78.32,0,0,68.98,68.07,72.44,37.5,12465.68,147.196,6.323,0.9,0.255,24.77,17.27,7.51,3226,145.725,11188.744,5.7,1.04,Saturday,1,0,2021-07-01,147.807,5.142,0.99,0.26,16.35,1
Indonesia,2021-08-11,driving,95,0,0,68.98,68.07,72.44,37.5,13595.978,116.01,6.126,0.87,0.236,28.13,18.92,9.2,3860,0,0,0,0,Wednesday,0,0,2021-08-01,122.992,6.11,0.88,0.229,18.06,0
Israel,2020-01-13,driving,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,0,0,2020-01-01,120.103,5.995,0.88,0.223,18.21,0
Israel,2020-01-21,walking,81.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,0,0,2020-01-01,0,0,0,0,0,1
Israel,2020-01-26,driving,100.63,0,0,0,2.08,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,0,0,2020-01-01,0,0,0,0,0,0
Israel,2020-01-31,driving,82.63,0,0,2.78,3.65,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,1,0,2020-01-01,0,0,0,0,0,0
Israel,2020-02-08,driving,87.9,0,0,13.89,9.9,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,1,0,2020-02-01,0,0,0,0,0,0
Israel,2020-02-12,walking,113.38,0,0,19.44,13.02,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,0,0,2020-02-01,0,0,0,0,0,1
Israel,2020-02-15,driving,112.53,0,0,19.44,13.02,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,1,0,2020-02-01,0,0,0,0,0,0
Israel,2020-02-22,walking,95.16,0,0,19.44,13.02,14.88,0,0.116,0,0,0,0,0,0,0,0,402.606,33132.32,0.5,2.99,Saturday,1,0,2020-02-01,0,0,0,0,0,1
Israel,2020-02-23,driving,112.64,0,0,19.44,13.02,14.88,0,0.116,0,0,0,0,0,0,0,0,402.606,33132.32,0.5,2.99,Sunday,0,0,2020-02-01,0,0,0,0,0,0
Israel,2020-02-25,driving,113.75,0,0,19.44,13.02,14.88,0,0.116,0,0,0,0,0,0,0,0,402.606,33132.32,0.5,2.99,Tuesday,0,0,2020-02-01,0,0,0,0,0,0
Israel,2020-02-25,walking,111.03,0,0,19.44,13.02,14.88,0,0.116,0,0,0,0,0,0,0,0,402.606,33132.32,0.5,2.99,Tuesday,0,0,2020-02-01,0,0,0,0,0,1
Israel,2020-02-26,driving,110.88,0,0,19.44,13.02,14.88,0,0.231,0.033,0,0,0,0,0,0,0,402.606,33132.32,0.5,2.99,Wednesday,0,0,2020-02-01,0,0,0,0,0,0
Israel,2020-03-10,driving,99.57,0,0,33.33,30.21,30.95,25,10.167,1.205,0,0,0.031,0,0,0,0,402.606,33132.32,0.5,2.99,Tuesday,0,0,2020-03-01,0.297,0,0,0.015,0,0
Israel,2020-03-13,walking,45.74,0,0,52.78,44.27,47.02,25,12.94,1.238,0,0,0.021,0,0,0,0,402.606,33132.32,0.5,2.99,Friday,1,0,2020-03-01,0.809,0,0,0.028,0,1
Israel,2020-03-15,walking,59.38,0,0,62.96,50,53.57,25,20.449,1.997,0,2.64,0.027,0,0,0,0,402.606,33132.32,0.5,2.99,Sunday,0,0,2020-03-01,1.205,0,0,0.031,0,1
Israel,2020-03-21,walking,23.3,0,0,81.48,66.67,69.05,50,97.394,11.636,0.017,2.95,0.055,0,0,0,0,402.606,33132.32,0.5,2.99,Saturday,1,0,2020-03-01,3.152,0,2.68,0.036,0,1
Israel,2020-03-26,walking,30.37,0,0,81.48,66.67,69.05,50,345.212,42.945,0.165,2.63,0.092,0,0,0,0,402.606,33132.32,0.5,2.99,Thursday,0,0,2020-03-01,11.636,0.017,2.95,0.055,0,1
Israel,2020-03-27,walking,24.13,0,0,81.48,66.67,69.05,50,395.238,46.098,0.182,2.35,0.088,0,0,0,0,402.606,33132.32,0.5,2.99,Friday,1,0,2020-03-01,14.904,0.017,2.88,0.061,0,1
Israel,2020-03-31,driving,33.99,0,0,81.48,72.92,69.05,100,660.502,72.06,0.281,1.75,0.094,0,0,0,0,402.606,33132.32,0.5,2.99,Tuesday,0,0,2020-03-01,42.945,0.165,2.63,0.092,0,0
Israel,2020-04-11,driving,29.77,0,0,91.67,83.33,80.95,100,1265.317,46.131,0.891,0.94,0.056,0,0,0,0,402.606,33132.32,0.5,2.99,Saturday,1,0,2020-04-01,69.518,0.776,1.11,0.069,0,0
Israel,2020-04-13,walking,35.2,0,0,91.67,83.33,80.95,100,1379.694,45.404,0.891,0.91,0.051,0,0,0,0,402.606,33132.32,0.5,2.99,Monday,0,0,2020-04-01,57.651,0.842,0.96,0.062,0,1
